
WOMENS PRIDE CHARITABLE TRUST,19.38271878952292, 72.82643548246607
Sahas Charitable Trust,19.380613658779954, 72.83225051133327
Astitva Humancare Foundation,19.37694985673963, 72.82589904068867
Happy Life Foundation Trust,19.379257454371373, 72.82570592164879
Deendayal Foundation NGO,19.428840780120655, 72.82554344372373
Child Safe Foundation,19.417855694561954, 72.81934391303933
